geolocation_id,channels,operation,id
13673,34,Nacional privado,979
13673,32,Nacional privado,980
13683,38,Nacional privado futuro,981
13683,16,Nacional público,982
13683,17,Regional público,983
13683,14,Nacional privado,984
13683,15,Nacional privado,985
13688,50,Nacional privado futuro,986
13688,49,Nacional privado,987
13688,45,Nacional privado,988
13688,27,Nacional público,989
13688,29,Regional público,990
13744,50,Nacional privado futuro,991
13744,49,Nacional privado,992
13744,45,Nacional privado,993
13744,27,Nacional público,994
13744,29,Regional público,995
13760,38,Nacional privado futuro,996
13760,16,Nacional público,997
13760,17,Regional público,998
13760,34,Nacional privado,999
13760,32,Nacional privado,1000
13780,50,Nacional privado futuro,1001
13780,14,Nacional privado,1002
13780,15,Nacional privado,1003
13780,27,Nacional público,1004
13780,29,Regional público,1005
13810,49,Nacional privado,1006
13810,45,Nacional privado,1007
13810,34,Nacional público,1008
13810,29,Regional público,1009
13810,19,Nacional privado futuro,1010
13836,16,Nacional público,1011
13836,17,Regional público,1012
13836,19,Nacional privado futuro,1013
13836,14,Nacional privado,1014
13836,15,Nacional privado,1015
13836,26,Local con ánimo de lucro,1016
13836,27,Local sin ánimo de lucro,1017
13838,19,Nacional privado futuro,1018
13838,14,Nacional privado,1019
13838,15,Nacional privado,1020
13838,16,Nacional público,1021
13838,17,Regional público,1022
13873,38,Nacional privado futuro,1023
13873,33,Nacional público,1024
13873,48,Regional público,1025
13873,14,Nacional privado,1026
13873,15,Nacional privado,1027
13894,19,Nacional privado futuro,1028
13894,49,Nacional privado,1029
13894,45,Nacional privado,1030
13894,16,Nacional público,1031
13894,17,Regional público,1032
15001,19,Nacional privado futuro,1033
15001,23,Local sin ánimo de lucro,1034
15001,14,Nacional privado,1035
15001,15,Nacional privado,1036
15001,17,Regional público,1037
15001,16,Nacional público,1038
15001,24,Local con ánimo de lucro,1039
15022,19,Nacional privado futuro,1040
15022,16,Nacional público,1041
15022,17,Regional público,1042
15022,14,Nacional privado,1043
15022,15,Nacional privado,1044
15047,19,Nacional privado futuro,1045
15047,14,Nacional privado,1046
15047,15,Nacional privado,1047
15047,17,Regional público,1048
15047,16,Nacional público,1049
15051,29,Nacional privado futuro,1050
15051,40,Nacional público,1051
15051,39,Regional público,1052
15051,43,Nacional privado,1053
15051,42,Nacional privado,1054
15087,19,Nacional privado futuro,1055
15087,16,Nacional público,1056
15087,17,Regional público,1057
15087,14,Nacional privado,1058
15087,15,Nacional privado,1059
15090,19,Nacional privado futuro,1060
15090,16,Nacional público,1061
15090,17,Regional público,1062
15090,14,Nacional privado,1063
15090,15,Nacional privado,1064
15092,19,Nacional privado futuro,1065
15092,14,Nacional privado,1066
15092,15,Nacional privado,1067
15092,16,Nacional público,1068
15092,18,Regional público,1069
15097,19,Nacional privado futuro,1070
15097,16,Nacional público,1071
15097,17,Regional público,1072
15097,14,Nacional privado,1073
15097,15,Nacional privado,1074
15104,19,Nacional privado futuro,1075
15104,14,Nacional privado,1076
15104,15,Nacional privado,1077
15104,16,Nacional público,1078
15104,17,Regional público,1079
15106,47,Nacional privado futuro,1080
15106,21,Nacional privado,1081
15106,42,Nacional privado,1082
15106,38,Nacional público,1083
15106,39,Regional público,1084
15109,47,Nacional privado futuro,1085
15109,21,Nacional privado,1086
15109,42,Nacional privado,1087
15109,38,Nacional público,1088
15109,39,Regional público,1089
15114,19,Nacional privado futuro,1090
15114,14,Nacional privado,1091
15114,15,Nacional privado,1092
15114,16,Nacional público,1093
15114,17,Regional público,1094
15131,47,Nacional privado futuro,1095
15131,21,Nacional privado,1096
15131,42,Nacional privado,1097
15131,35,Nacional público,1098
15131,39,Regional público,1099
15135,19,Nacional privado futuro,1100
15135,16,Nacional público,1101
15135,17,Regional público,1102
15135,14,Nacional privado,1103
15135,15,Nacional privado,1104
15162,19,Nacional privado futuro,1105
15162,16,Nacional público,1106
15162,17,Regional público,1107
15162,14,Nacional privado,1108
15162,15,Nacional privado,1109
15172,16,Nacional público,1110
15172,18,Regional público,1111
15172,14,Nacional privado,1112
15172,15,Nacional privado,1113
15172,19,Nacional privado futuro,1114
15176,47,Nacional privado futuro,1115
15176,21,Nacional privado,1116
15176,42,Nacional privado,1117
15176,35,Nacional público,1118
15176,39,Regional público,1119
15180,19,Nacional privado futuro,1120
15180,16,Nacional público,1121
15180,17,Regional público,1122
15180,38,Nacional privado,1123
15180,39,Nacional privado,1124
15183,19,Nacional privado futuro,1125
15183,16,Nacional público,1126
15183,17,Regional público,1127
15183,38,Nacional privado,1128
15183,39,Nacional privado,1129
15185,47,Nacional privado futuro,1130
15185,16,Nacional público,1131
15185,17,Regional público,1132
15185,43,Nacional privado,1133
15185,46,Nacional privado,1134
15187,19,Nacional privado futuro,1135
15187,14,Nacional privado,1136
15187,15,Nacional privado,1137
15187,17,Regional público,1138
15187,16,Nacional público,1139
15189,27,Nacional privado futuro,1140
15189,16,Nacional público,1141
15189,17,Regional público,1142
15189,21,Nacional privado,1143
15189,42,Nacional privado,1144
15204,19,Nacional privado futuro,1145
15204,14,Nacional privado,1146
15204,15,Nacional privado,1147
15204,17,Regional público,1148
15204,16,Nacional público,1149
15212,47,Nacional privado futuro,1150
15212,21,Nacional privado,1151
15212,42,Nacional privado,1152
15212,35,Nacional público,1153
15212,39,Regional público,1154
15215,19,Nacional privado futuro,1155
15215,14,Nacional privado,1156
15215,15,Nacional privado,1157
15215,16,Nacional público,1158
15215,17,Regional público,1159
15218,19,Nacional privado futuro,1160
15218,16,Nacional público,1161
15218,17,Regional público,1162
15218,14,Nacional privado,1163
15218,15,Nacional privado,1164
15223,19,Nacional privado futuro,1165
15223,38,Nacional privado,1166
15223,39,Nacional privado,1167
15223,16,Nacional público,1168
15223,18,Regional público,1169
15224,43,Nacional privado,1170
15224,46,Nacional privado,1171
15224,29,Nacional privado futuro,1172
15224,40,Nacional público,1173
15224,39,Regional público,1174
15226,19,Nacional privado futuro,1175
15226,14,Nacional privado,1176
15226,15,Nacional privado,1177
15226,17,Regional público,1178
15226,16,Nacional público,1179
15232,47,Nacional privado futuro,1180
15232,21,Nacional privado,1181
15232,42,Nacional privado,1182
15232,35,Nacional público,1183
15232,39,Regional público,1184
15236,14,Nacional privado,1185
15236,15,Nacional privado,1186
15236,35,Nacional público,1187
15236,19,Nacional privado futuro,1188
15236,39,Regional público,1189
15238,19,Nacional privado futuro,1190
15238,14,Nacional privado,1191
15238,15,Nacional privado,1192
15238,16,Nacional público,1193
15238,17,Regional público,1194
15238,24,Local con ánimo de lucro,1195
15244,19,Nacional privado futuro,1196
15244,16,Nacional público,1197
15244,17,Regional público,1198
15244,38,Nacional privado,1199
15244,39,Nacional privado,1200
15248,19,Nacional privado futuro,1201
15248,16,Nacional público,1202
15248,17,Regional público,1203
15248,38,Nacional privado,1204
15248,39,Nacional privado,1205
15272,19,Nacional privado futuro,1206
15272,14,Nacional privado,1207
15272,15,Nacional privado,1208
15272,17,Regional público,1209
15272,16,Nacional público,1210
15276,19,Nacional privado futuro,1211
15276,16,Nacional público,1212
15276,17,Regional público,1213
15276,14,Nacional privado,1214
15276,15,Nacional privado,1215
15293,43,Nacional privado,1216
15293,46,Nacional privado,1217
15293,47,Nacional privado futuro,1218
15293,35,Nacional público,1219
15293,39,Regional público,1220
15296,19,Nacional privado futuro,1221
15296,14,Nacional privado,1222
15296,15,Nacional privado,1223
15296,16,Nacional público,1224
15296,17,Regional público,1225
15299,19,Nacional privado futuro,1226
15299,14,Nacional privado,1227
15299,15,Nacional privado,1228
15299,16,Nacional público,1229
15299,18,Regional público,1230
15317,19,Nacional privado futuro,1231
15317,16,Nacional público,1232
15317,17,Regional público,1233
15317,14,Nacional privado,1234
15317,15,Nacional privado,1235
15322,14,Nacional privado,1236
15322,15,Nacional privado,1237
15322,19,Nacional privado futuro,1238
15322,16,Nacional público,1239
15322,17,Regional público,1240
15325,14,Nacional privado,1241
15325,15,Nacional privado,1242
15325,19,Nacional privado futuro,1243
15325,16,Nacional público,1244
15325,17,Regional público,1245
15332,19,Nacional privado futuro,1246
15332,16,Nacional público,1247
15332,17,Regional público,1248
15332,38,Nacional privado,1249
15332,39,Nacional privado,1250
15362,19,Nacional privado futuro,1251
15362,14,Nacional privado,1252
15362,15,Nacional privado,1253
15362,17,Regional público,1254
15362,16,Nacional público,1255
15367,16,Nacional público,1256
15367,17,Regional público,1257
15367,14,Nacional privado,1258
15367,15,Nacional privado,1259
15367,19,Nacional privado futuro,1260
15368,19,Nacional privado futuro,1261
15368,16,Nacional público,1262
15368,17,Regional público,1263
15368,14,Nacional privado,1264
15368,15,Nacional privado,1265
15377,19,Nacional privado futuro,1266
15377,14,Nacional privado,1267
15377,15,Nacional privado,1268
15377,16,Nacional público,1269
15377,18,Regional público,1270
15380,19,Nacional privado futuro,1271
15380,16,Nacional público,1272
15380,17,Regional público,1273
15380,14,Nacional privado,1274
15380,15,Nacional privado,1275
15401,47,Nacional privado futuro,1276
15401,21,Nacional privado,1277
15401,42,Nacional privado,1278
15401,35,Nacional público,1279
15401,39,Regional público,1280
15403,19,Nacional privado futuro,1281
15403,16,Nacional público,1282
15403,17,Regional público,1283
15403,14,Nacional privado,1284
15403,15,Nacional privado,1285
15407,43,Nacional privado,1286
15407,46,Nacional privado,1287
15407,30,Nacional privado futuro,1288
15407,40,Nacional público,1289
15407,39,Regional público,1290
15425,14,Nacional privado,1291
15425,15,Nacional privado,1292
15425,47,Nacional privado futuro,1293
15425,16,Nacional público,1294
15425,17,Regional público,1295
15442,47,Nacional privado futuro,1296
15442,21,Nacional privado,1297
15442,42,Nacional privado,1298
15442,35,Nacional público,1299
15442,39,Regional público,1300
15455,19,Nacional privado futuro,1301
15455,16,Nacional público,1302
15455,17,Regional público,1303
15455,14,Nacional privado,1304
15455,15,Nacional privado,1305
15464,19,Nacional privado futuro,1306
15464,14,Nacional privado,1307
15464,15,Nacional privado,1308
15464,16,Nacional público,1309
15464,18,Regional público,1310
15466,19,Nacional privado futuro,1311
15466,14,Nacional privado,1312
15466,15,Nacional privado,1313
15466,16,Nacional público,1314
15466,17,Regional público,1315
15469,43,Nacional privado,1316
15469,42,Nacional privado,1317
15469,45,Nacional privado futuro,1318
15469,40,Nacional público,1319
15469,39,Regional público,1320
15476,19,Nacional privado futuro,1321
15476,17,Regional público,1322
15476,16,Nacional público,1323
15476,14,Nacional privado,1324
15476,15,Nacional privado,1325
15480,47,Nacional privado futuro,1326
15480,21,Nacional privado,1327
15480,42,Nacional privado,1328
15480,35,Nacional público,1329
15480,39,Regional público,1330
15491,19,Nacional privado futuro,1331
15491,14,Nacional privado,1332
15491,15,Nacional privado,1333
15491,16,Nacional público,1334
15491,17,Regional público,1335
15491,16,Nacional público,1336
15491,17,Regional público,1337
15494,16,Nacional público,1338
15494,17,Regional público,1339
15494,14,Nacional privado,1340
15494,15,Nacional privado,1341
15494,19,Nacional privado futuro,1342
15500,19,Nacional privado futuro,1343
15500,14,Nacional privado,1344
15500,15,Nacional privado,1345
15500,17,Regional público,1346
15500,16,Nacional público,1347
15507,43,Nacional privado futuro,1348
15507,21,Nacional privado,1349
15507,42,Nacional privado,1350
15507,35,Nacional público,1351
15507,39,Regional público,1352
15511,19,Nacional privado futuro,1353
15511,16,Nacional público,1354
15511,18,Regional público,1355
15511,14,Nacional privado,1356
15511,15,Nacional privado,1357
15514,19,Nacional privado futuro,1358
15514,16,Nacional público,1359
15514,17,Regional público,1360
15514,14,Nacional privado,1361
15514,15,Nacional privado,1362
15516,19,Nacional privado futuro,1363
15516,14,Nacional privado,1364
15516,15,Nacional privado,1365
15516,17,Regional público,1366
15516,16,Nacional público,1367
15518,19,Nacional privado futuro,1368
15518,14,Nacional privado,1369
15518,15,Nacional privado,1370
15518,16,Nacional público,1371
15518,18,Regional público,1372
15522,19,Nacional privado futuro,1373
15522,16,Nacional público,1374
15522,17,Regional público,1375
15522,38,Nacional privado,1376
15522,39,Nacional privado,1377
15531,43,Nacional privado futuro,1378
15531,21,Nacional privado,1379
15531,42,Nacional privado,1380
15531,35,Nacional público,1381
15531,39,Regional público,1382
15533,19,Nacional privado futuro,1383
15533,38,Nacional privado,1384
15533,39,Nacional privado,1385
15533,16,Nacional público,1386
15533,18,Regional público,1387
15537,19,Nacional privado futuro,1388
15537,16,Nacional público,1389
15537,17,Regional público,1390
15537,14,Nacional privado,1391
15537,15,Nacional privado,1392
15542,19,Nacional privado futuro,1393
15542,14,Nacional privado,1394
15542,15,Nacional privado,1395
15542,16,Nacional público,1396
15542,17,Regional público,1397
15550,19,Nacional privado futuro,1398
15550,38,Nacional privado,1399
15550,39,Nacional privado,1400
15550,16,Nacional público,1401
15550,18,Regional público,1402
15572,19,Nacional privado futuro,1403
15572,49,Nacional privado,1404
15572,45,Nacional privado,1405
15572,16,Nacional público,1406
15572,17,Regional público,1407
15580,47,Nacional privado futuro,1408
15580,21,Nacional privado,1409
15580,42,Nacional privado,1410
15580,35,Nacional público,1411
15580,39,Regional público,1412
15599,27,Nacional privado futuro,1413
15599,16,Nacional público,1414
15599,17,Regional público,1415
15599,43,Nacional privado,1416
15599,46,Nacional privado,1417
15600,43,Nacional privado,1418
15600,46,Nacional privado,1419
